index,Filer_499_ID,LastFiling,USF_Contributor_1,Legal_Name_of_Carrier,Doing_Business_As,Principal_Comm_Type_1,Holding_Company,CORESID,Management_Company,HQ_Address1,HQ_Address2,HQ_Address3,HQ_City,HQ_State,HQ_Zip_Code,Customer_Inquiries_Address1,Customer_Inquiries_Address2,Customer_Inquiries_Address3,Customer_Inquiries_City,Customer_Inquiries_State,Customer_Inquiries_Zip_Code,Customer_Inquiries_Telephone,Customer_Inquiries_Ext,Other_Trade_Name1,Other_Trade_Name2,Other_Trade_Name3,Other_Trade_Name4,Other_Trade_Name5,Other_Trade_Name6,Other_Trade_Name7,Other_Trade_Name8,Other_Trade_Name9,Other_Trade_Name10,Other_Trade_Name11,Other_Trade_Name12,Other_Trade_Name13,DC_Agent1,DC_Agent2,DC_Agent_Telephone,DC_Agent_Ext,DC_Agent_Fax,DC_Agent_EMail,DC_Agent_Address1,DC_Agent_Address2,DC_Agent_Address3,DC_Agent_City,DC_Agent_State,DC_Agent_Zip,Alternate_Agent1,Alternate_Agent2,Alternate_Agent_Telephone,Alternate_Agent_Ext,Alternate_Agent_Fax,Alternate_Agent_EMail,Alternate_Agent_Address1,Alternate_Agent_Address2,Alternate_Agent_Address3,Alternate_Agent_City,Alternate_Agent_State,Alternate_Agent_Zip_Code,Alabama,Alaska,American_Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District_of_Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Johnston_Atoll,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Midway_Atoll,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New_Hampshire,New_Jersey,New_Mexico,New_York,North_Carolina,North_Dakota,Northern_Mariana_Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto_Rico,Rhode_Island,South_Carolina,South_Dakota,Tennessee,Texas,Utah,US_Virgin_Islands,Vermont,Virginia,Wake_Island,Washington,West_Virginia,Wisconsin,Wyoming,note1,note2,note3
3592,817370,4/1/2019,Yes,"Nex-Tech, LLC","Nex-Tech, LLC",CAP/CLEC,RURAL TELEPHONE SERVICE CO INC,0002320430,,P.O. Box 158,145 N Main,,Lenora,KS,67645,P.O. Box 158,145 N Main,,Lenora,KS,67645,(877) 625-7872,,Nex-Tech Long Distance,Nex-Tech Local Service,Nex-Tech,Nex-Tech Inc.,,,,,,,,,,James Troup,"Fletcher, Heald & Hildreth, PLC",(202) 828-5700,,(703) 812-0486,troup@fhhlaw.com,"2300 M Street, NW",Suite 800,,Washington,DC,20037,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
3598,817388,4/1/2019,No,"NTCNet Long Distance, Inc.","NTCNet Long Distance, Inc.",Interexchange Carrier,NEWPORT TELEPHONE COMPANY,0004314522,,Bridge St,POBox 201,,Newport,NY,13416,Bridge St.,P.O. Box 201,,Newport,NY,13416,(315) 845-8112,,"NTCNet Long Distance, Inc.",,,,,,,,,,,,,Pamela Gist,"Lukas, Nace, Gutierrez & Sachs",(703) 584-8665,,(703) 584-8695,Pgist@fcclaw.com,5184 Palisade Ln NW,,,Washington,DC,20016,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
3599,817390,4/1/2019,Yes,"NTT America, Inc.","NTT America, Inc.",Private Service Provider,NTT COMMUNICATIONS CORPORATION,0003784048,,757 Third Ave 14th FL,,,New York,NY,10017,757 Third Ave 14th FL,,,New York,NY,10017,(888) 341-7867,,,,,,,,,,,,,,,Jennifer Kashatus,DLA Piper LLP (US),(202) 799-4448,,(202) 799-5448,jennifer.kashatus@dlapiper.com,"500 Eighth Street, NW",,,Washington,DC,20004,,,,,,,,,,,,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
3601,817396,4/1/2019,Yes,"Northland Networks, Ltd.","Northland Networks, Ltd.",CAP/CLEC,"Northland Telephone Systems, Ltd",0004337283,,9560 Main Street,PO Box 419,,Holland Patent,NY,13354,9560 Main Street,PO Box 419,,Holland Patent,NY,13354,(315) 624-2000,,Northland Communications,,,,,,,,,,,,,Thomas Moorman,Woods & Aitken LLP,(202) 944-9500,,(202) 944-9501,FCCagent@woodsaitken.com,"5335 Wisconsin Avenue, N.W.",Suite 950,,Washington,DC,20015-2092,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
3604,817404,4/1/2019,Yes,"Nebraska Tech. & Telecommunications, Inc.","Nebraska Technology & Telecommunications, Inc.",CAP/CLEC,,0003733052,,2308 S 156th Circle,,,Omaha,NE,68130,2308 S 156th Circle,,,Omaha,NE,68130,(877) 537-4403,,"Nebraska Technology & Telecommunications, Inc.",NT&T,Nebraska Telcom,,,,,,,,,,,Steven Turner,FTI Consulting,(202) 312-9176,,(202) 312-9101,Steven.Turner@FTIconsulting.com,"1101 K Street NW, Suite B100",,,Washington,DC,20005,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
3618,817444,4/1/2019,Yes,DFT Local Service Corporation,DFT Select One,CAP/CLEC,,0003749843,,40 Temple St,PO Box 209,,Fredonia,NY,14063-0209,40 Temple St,PO Box 209,,Fredonia,NY,14063-0209,(800) 724-1057,,DFT Select One,,,,,,,,,,,,,,"Blooston, Mordkofsky, Dickens, Duffy & Prendergast",(202) 659-0830,,(202) 828-5568,mba@bmjd.com,2120 L St NW,,,Washington,DC,20037,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
3625,817466,4/1/2019,Yes,"Buckeye Telesystem, Inc.",Buckeye Telesystem,CAP/CLEC,,0004319406,,2700 Oregon Road,,,Northwood,OH,43619,2700 Oregon Road,,,Northwood,OH,43619,(888) 213-4237,,,,,,,,,,,,,,,,National Registered Agents,(800) 767-1553,,(609) 716-0820,info@nrai.com,1015 15th Street N. W.,Suite 1000,,Washington,DC,20005,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
3660,817554,4/1/2019,Yes,"Independent Networks, LC","Independent Networks, LLC",CAP/CLEC,RINGSTED TELEPHONE COMPANY,0003722485,,19 West Maple St,PO Box 187,,Ringsted,IA,50578,523 6th St.,P.O. Box 379,,Armstrong,IA,50514,(712) 866-1456,,"Independent Networks, L.C.",,,,,,,,,,,,,James Troup,"Fletcher, Heald & Hildreth, P.L.C.",(202) 828-5700,,(703) 812-0486,troup@fhhlaw.com,"2200 Pennsylvania Ave, N.W.",4th Floor East,,Washington,DC,20037,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
3664,817562,4/1/2019,Yes,"Knology of Florida, Inc.","Knology of Florida, Inc.",CAP/CLEC,WIDE OPEN WEST FINANCE LLC,0003766268,,"Wide Open West Finance, LLC",1241 OG Skinner Drive,ATTN SUSAN OTTO,West Point,GA,31833,"Wide Open West Finance, LLC",1241 OG Skinner Drive,ATTN SUSAN OTTO,West Point,GA,31833,(877) 566-5649,,,,,,,,,,,,,,,,Corporation Guarantee and Trust Company,(800) 563-6131,,(215) 633-8160,info@cgtco.com,Corporation Guarantee and Trust Company,"1150 Connecticut Avenue, NW",Suite 900,Washington,DC,20036,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
3690,817694,4/1/2019,No,Verizon Avenue Corp,Verizon Avenue,Private Service Provider,VERIZON COMMUNICATIONS INC,0003469442,,1 Verizon Way,,,Basking Ridge,NJ,07920,1 Verizon Way,,,Basking Ridge,NJ,07920,(800) 837-4966,,,,,,,,,,,,,,,CT Corporation,CT Corporation,(202) 572-3111,,(202) 572-9600,none@usac.org,1015 15th St NW,,,Washington,DC,20030,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
3691,817696,4/1/2019,No,Verizon Avenue Corp.,"OnePoint Communications IL, GA CO & VIC-RMTS-DC, L",Private Service Provider,VERIZON AVENUE CORP,0001536424,,1 Verizon Way,,,Basking Ridge,NJ,07920,1 Verizon Way,,,Basking Ridge,NJ,07920,(800) 837-4966,,,,,,,,,,,,,,,CT Corporation,CT Corporation System,(202) 572-3111,,(202) 572-9600,none@usac.org,1015 15th St NW,,,Washington,DC,20030,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
3692,817698,4/1/2019,No,"Verizon Avenue, Corp",Verizon Avenue,Private Service Provider,VERIZON COMMUNICATIONS INC,0001824804,,1 Verizon Way,,,Basking Ridge,NJ,07920,1 Verizon Way,,,Basking Ridge,NJ,07920,(800) 837-4966,,,,,,,,,,,,,,,CT Corporation,CT Corporation Systems,(202) 572-3111,,(202) 572-9600,none@usac.org,1015 15th St NW,,,Washington,DC,20030,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,
3719,817790,4/1/2019,Yes,"VDL, Inc.",Global Telecom Brokers,CAP/CLEC,,0003737137,,PO Box 568,,,Owings Mills,MD,21117-0568,PO Box 568,,,Owings Mills,MD,21117-0568,(877) 225-5482,,Global Telecom Brokers,,,,,,,,,,,,,Glenn Richards,"PillsburyWinthropShawPittman, LLP",(202) 663-8215,,(202) 513-8006,glenn.richards@pillsburylaw.com,"1200 Seventeenth Street, NW",,,Washington,DC,20036,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
3740,817854,4/1/2019,Yes,"CenturyTel of the Gem State, Inc.","CenturyTel of the Gem State, Inc.",Incumbent LEC,CenturyLink Inc.,0001623438,,100 CenturyLink Drive,,,Monroe,LA,71203,100 CenturyLink Drive,,,Monroe,LA,71203,(800) 201-4099,,CenturyLink,,,,,,,,,,,,,John Benedict,"CenturyLink, Inc",(202) 429-3114,,(720) 264-7985,john.e.benedict@centurylink.com,"1099 New York Ave, NW, Suite 250",,,Washington,DC,20001,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
3742,817858,4/1/2019,Yes,"ACS of the Northland, LLC","ACS of the Northland, LLC",Incumbent LEC,ALASKA COMMUNICATIONS SYSTEMS HOLDINGS INC,0022389555,,600 Telephone Ave,,,Anchorage,AK,99503,600 Telephone Ave,,,Anchorage,AK,99503,(800) 808-8083,,"ACS of the Northland, Inc.",,,,,,,,,,,,,Karen Brinkmann,"Karen Brinkmann, PLLC",(202) 365-0325,,,KB@KarenBrinkmann.com,"1800 M Street, NW",Suite 800-N,,Washington,DC,20036,Lisa Phillips,Alaska Communications,(907) 297-3130,,,lphillip@acsalaska.com,600 Telephone Avenue,MS60,,Anchorage,AK,99503,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
3743,817862,4/1/2019,Yes,"CenturyTel of the Midwest - Wisconsin, Inc.","CenturyTel of Midwest - Wisconsin, Inc.",Incumbent LEC,CenturyLink Inc.,0002718799,,100 CenturyLink Drive,,,Monroe,LA,71203,100 CenturyLink Drive,,,Monroe,LA,71203,(800) 201-4099,,CenturyLink,,,,,,,,,,,,,John Benedict,"CenturyLink, Inc",(202) 429-3114,,(720) 264-7985,john.e.benedict@centurylink.com,"1099 New York Ave, NW, Suite 250",,,Washington,DC,20001,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,
3744,817870,4/1/2019,Yes,"ACS of Alaska, LLC","ACS of Alaska, LLC",Incumbent LEC,ALASKA COMMUNICATIONS SYSTEMS HOLDINGS INC,0022389548,,600 Telephone Ave,,,Anchorage,AK,99503,600 Telephone Ave,,,Anchorage,AK,99503,(800) 808-8083,,"ACS of Alaska, Inc.",,,,,,,,,,,,,Karen Brinkmann,"Karen Brinkmann, PLLC",(202) 365-0325,,,KB@KarenBrinkmann.com,"1800 M Street, NW",Suite 800-N,,Washington,DC,20036,Lisa Phillips,Alaska Communications,(907) 297-3130,,,lphillip@acsalaska.com,600 Telephone Avenue,MS60,,Anchorage,AK,99503,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
3747,817886,4/1/2019,Yes,"CenturyTel of the Southwest, Inc.","CenturyTel of Southwest, Inc.",Incumbent LEC,CenturyLink Inc.,0001618818,,100 CenturyLink Drive,,,Monroe,LA,71203,100 CenturyLink Drive,,,Monroe,LA,71203,(800) 201-4099,,CenturyLink,,,,,,,,,,,,,John Benedict,"CenturyLink, Inc",(202) 429-3114,,(720) 264-7985,john.e.benedict@centurylink.com,"1099 New York Ave, NW, Suite 250",,,Washington,DC,20001,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
3759,817928,4/1/2019,Yes,"Sandwich Isles Communications, Inc.","Sandwich Isles Communications, Inc.",Incumbent LEC,SANDWICH ISLES COMMUNICATIONS INC,0001514090,,PO Box 893189,,,Mililani,HI,96789,PO Box 893189,,,Mililani,HI,96789,(888) 995-7274,,,,,,,,,,,,,,,Ian Volner,Venable LLP,(202) 344-4814,,(202) 344-8300,idvolner@venable.com,600 Massechsetts Ave NW,,,Washington,DC,20001,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
3770,817964,4/1/2019,Yes,"Lincolnville Communications, Inc.","Lincolnville Communications, Inc.",CAP/CLEC,Lincolnville Telephone Company,0004930384,,133 Back Meadow Road,,,Nobleboro,ME,04555,133 Back Meadow Road,,,Nobleboro,ME,04555,(207) 563-9911,,,,,,,,,,,,,,,Steve Kraskin,"Communications Advisory Counsel, LLC",(202) 333-1770,,(202) 333-5274,skraskin@Independent-Tel.com,5335 Wisconsin Ave NW,Suite 440,,Washington,DC,20015,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
3785,818006,4/1/2019,Yes,"Gallatin River Communications, LLC",Gallatin River Communications,Incumbent LEC,CenturyLink Inc.,0004333779,,100 CenturyLink Drive,,,Monroe,LA,71203,100 CenturyLink Drive,,,Monroe,LA,71203,(800) 201-4099,,Gallatin River Communications,,,,,,,,,,,,,John Benedict,"CenturyLink, Inc",(202) 429-3114,,(720) 264-7985,john.e.benedict@centurylink.com,"1099 New York Ave, NW, Suite 250",,,Washington,DC,20001,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
3789,818016,4/1/2019,Yes,"American Roaming Network, Inc.",American Roaming Network,Cellular/PCS/SMR,,0015258486,,7999 North Federal Highway,4th Floor,,Boca Raton,FL,33487,7999 North Federal Highway,4th Floor,,Boca Raton,FL,33487,(866) 210-0380,,Globaltel LD Inc. dba American Roaming Network,,,,,,,,,,,,,,Thomson Reuters (Tax & Accounting),(770) 356-7525,,(770) 956-0700,susan.cocerham@thomsonreuters.com,"1090 Vermont Avenue, NW",Suite 910,,Washington,DC,20005,Carol Denton,"KPMG, LLP",(770) 240-8756,,,cdenton@kpmg.com,3100 Cumberland Blvd,Suite 700,,Atlanta,GA,30339,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,
3791,818024,4/1/2019,Yes,"PaeTec Communications, Inc.","PaeTec Communications, Inc.",CAP/CLEC,WINDSTREAM CORPORATION,0011017795,,4001 Rodney Parham Rd,,,Little Rock,AR,72212,4001 Rodney Parham Rd,,,Little Rock,AR,72212,(501) 748-7000,,"Campuslink Communications Systems, Inc.",,,,,,,,,,,,,,"Registered Agent Solutions, Inc.",(888) 705-7274,,,none@usac.corg,1100 H Street NW,Suite 840,,Washington,DC,20005,,,,,,,,,,,,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
